,Accident Date/Time,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Time from Incident to Shutdown,Accident after Shutdown,Shutdown Period
63,3/15/2010 10:00 AM,"TEPPCO CRUDE PIPELINE, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.652,-103.1393,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,2.0,0.0,NO,NO,NO,NA,NA,,1000.0,160.0,0.0,0.0,0.0,0.0,1160,0.0,0.0,0.0
64,3/15/2010 3:55 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.52582,-94.86381,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.6,0.0,0.6,NO,NO,YES,3/15/2010 16:00,3/15/2010 18:30,,,46.0,,10999.0,452.0,,11497,300.0,0.0,9000.0
65,3/16/2010 11:10 AM,"SFPP, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),38.5997,-121.4483,CORROSION,INTERNAL,48.0,5.12,42.88,NO,NO,YES,3/16/2010 11:16,3/18/2010 1:16,0.0,60000.0,490.0,0.0,70000.0,299510.0,50000.0,480000,360.0,0.0,136800.0
66,3/18/2010 3:30 PM,ENBRIDGE PIPELINES (OZARK) L.L.C.,ONSHORE,UNDERGROUND,CRUDE OIL,None,35.95885,-96.75655,CORROSION,EXTERNAL,7.0,7.0,0.0,NO,NO,YES,3/18/2010 16:00,,0.0,25000.0,0.0,0.0,6000.0,5000.0,18000.0,54000,1800.0,0.0,
67,3/20/2010 12:03 PM,PACIFIC PIPELINE SYSTEM LLC,ONSHORE,UNDERGROUND,CRUDE OIL,None,35.01937,-119.06305,CORROSION,INTERNAL,240.0,240.0,0.0,NO,NO,YES,3/20/2010 12:53,3/23/2010 17:00,0.0,0.0,800.0,0.0,2000.0,8000.0,6000.0,16800,3000.0,0.0,274020.0
68,3/21/2010 1:00 AM,BP PIPELINE (NORTH AMERICA) INC.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,41.5569,-87.8861,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,90.0,90.0,0.0,NO,NO,YES,3/21/2010 8:45,3/24/2010 8:00,0.0,12000.0,6500.0,0.0,120000.0,20000.0,0.0,158500,27900.0,0.0,256500.0
69,3/22/2010 1:30 PM,BP PIPELINE (NORTH AMERICA) INC.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,29.39972,-94.96417,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.47,0.0,NO,NO,NO,NA,NA,0.0,70000.0,30.0,0.0,36000.0,0.0,0.0,106030,0.0,0.0,0.0
70,3/23/2010 2:00 PM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),30.71121,-91.28349,CORROSION,INTERNAL,1.35,1.35,0.0,NO,NO,NA,,,,166.0,107.0,0.0,4500.0,0.0,0.0,4773,0.0,0.0,
71,3/23/2010 6:30 PM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,CRUDE OIL,None,30.241,-93.27546,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.24,0.0,NO,NO,YES,3/23/2010 18:30,3/23/2010 21:26,,500.0,20.0,0.0,2000.0,1000.0,0.0,3520,0.0,0.0,10560.0
72,3/24/2010 8:00 AM,ENBRIDGE PIPELINES (OZARK) L.L.C.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.93985,-96.75629,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.25,0.25,0.0,NO,NO,NA,,,,600.0,0.0,0.0,400.0,350.0,0.0,1350,0.0,0.0,
73,3/24/2010 1:30 PM,PLANTATION PIPE LINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",30.54741,-90.16677,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.47,0.47,0.0,NO,NO,NA,,,,400.0,415.0,0.0,3400.0,0.0,0.0,4215,0.0,0.0,
74,3/25/2010 1:42 PM,"SUNOCO, INC (R&M)",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VACUUM GAS OIL (VGO),39.91934,-75.20447,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1700.0,1699.0,1.0,NO,NO,YES,3/25/2010 18:00,3/28/2010 16:00,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000,15480.0,0.0,252000.0
75,3/25/2010 5:36 PM,"WHITECAP PIPE LINE COMPANY, L.L.C.",OFFSHORE,SUBSEA,CRUDE OIL,None,28.68555,-91.04555,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,5.7,0.0,5.7,NO,NO,YES,3/26/2010 13:20,5/1/2010 14:30,0.0,2200000.0,1260.0,0.0,0.0,0.0,0.0,2201260,71040.0,0.0,3114600.0
76,3/26/2010 1:50 PM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.68463,-101.35898,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.71,0.6,0.11,NO,NO,YES,3/26/2010 13:50,3/26/2010 14:50,,0.0,58.0,0.0,0.0,30000.0,0.0,30058,0.0,0.0,3600.0
77,3/27/2010 10:30 PM,PROGRESS ENERGY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NO 6 FUEL OIL,27.86028,-82.59958,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,286.0,191.0,95.0,NO,NO,NO,NA,NA,0.0,15000.0,75000.0,0.0,212000.0,100000.0,35000.0,437000,0.0,0.0,0.0
78,3/29/2010 10:15 AM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,CRUDE OIL,None,30.15957,-93.33989,CORROSION,INTERNAL,0.6,0.6,0.0,NO,NO,YES,3/29/2010 10:15,3/29/2010 18:00,0.0,10000.0,30.0,0.0,5000.0,1100.0,0.0,16130,0.0,0.0,27900.0
79,3/29/2010 6:45 PM,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),41.1784,-87.8504,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,40.0,40.0,0.0,NO,NO,YES,3/29/2010 18:48,3/31/2010 12:05,0.0,6900.0,1140.0,0.0,22550.0,84700.0,0.0,115290,180.0,0.0,148620.0
80,3/30/2010 2:00 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PROPANE,39.46308,-92.87136,NATURAL FORCE DAMAGE,EARTH MOVEMENT,656.0,0.0,656.0,NO,NO,YES,3/30/2010 14:07,4/2/2010 17:20,16.0,81600.0,29000.0,0.0,0.0,0.0,0.0,110600,420.0,0.0,270780.0
81,3/31/2010 9:00 AM,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),37.15778,-78.835,NATURAL FORCE DAMAGE,TEMPERATURE,1.2,1.2,0.0,NO,NO,NO,NA,NA,,30.0,140.0,0.0,56000.0,67226.0,0.0,123396,0.0,0.0,0.0
82,4/3/2010 2:55 PM,KINDER MORGAN PIPELINES (USA) INC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,39.64343,-94.61827,CORROSION,INTERNAL,20.0,20.0,0.0,NO,NO,YES,4/3/2010 14:56,4/3/2010 18:55,0.0,90000.0,240.0,0.0,51000.0,48000.0,0.0,189240,60.0,0.0,14340.0
83,4/5/2010 7:55 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",36.13252,-96.02906,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.12,0.0,NO,NO,NA,,,,8000.0,12.0,0.0,0.0,0.0,0.0,8012,0.0,0.0,
84,4/5/2010 9:10 AM,"BRIDGER LAKE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,None,41.184974,-110.410612,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.0,0.0,0.0,YES,NO,YES,4/5/2010 9:10,,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000,0.0,1.0,
85,4/5/2010 11:00 PM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.42148,-96.14583,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,3.0,0.0,NO,NO,YES,4/5/2010 23:00,4/6/2010 11:00,0.0,2901.0,249.0,0.0,4665.0,0.0,0.0,7815,0.0,0.0,43200.0
86,4/5/2010 11:45 PM,CHEVRON PIPE LINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,29.2564,-89.1883,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,400.0,185.0,215.0,NO,NO,YES,4/6/2010 1:57,9/11/2010 7:00,0.0,2200000.0,33600.0,0.0,8700000.0,3000000.0,0.0,13933600,7920.0,0.0,13669380.0
87,4/7/2010 1:46 AM,CHEVRON PRODUCTS COMPANY,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.1337,-85.5012,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.0,4.0,0.0,YES,NO,YES,4/7/2010 1:46,,0.0,45000.0,504.0,0.0,35000.0,20000.0,0.0,100504,0.0,1.0,
88,4/7/2010 10:45 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",32.06374,-97.81895,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.71,0.71,0.0,NO,NO,YES,,,,14500.0,90.0,0.0,4000.0,18000.0,0.0,36590,,0.0,
89,4/8/2010 6:58 PM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),38.63064,-93.39656,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.07,0.17,NO,NO,YES,4/8/2010 18:58,4/9/2010 10:30,,0.0,27.0,0.0,0.0,0.0,0.0,27,0.0,0.0,55920.0
90,4/9/2010 2:00 PM,"PLAINS PIPELINE, L.P.",ONSHORE,TANK,CRUDE OIL,None,32.5375,-100.8377,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,0.36,0.0,NO,NO,NA,,,,0.0,30.0,0.0,125.0,125.0,1500.0,1780,0.0,0.0,
91,4/10/2010 6:40 PM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,35.86572,-97.62111,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.02,0.0,0.02,NO,NO,YES,4/10/2010 18:40,4/24/2010 6:58,0.0,131956.0,2.0,0.0,35946.0,0.0,0.0,167904,0.0,0.0,1167480.0
92,4/12/2010 4:36 PM,PLANTATION PIPE LINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),35.76698,-84.36458,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.76,4.76,0.0,NO,NO,NA,,,,3500.0,424.0,0.0,27095.0,0.0,0.0,31019,0.0,0.0,
93,4/13/2010 12:01 PM,"TE PRODUCTS PIPELINE COMPANY, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),39.02601,-85.85146,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.01,0.01,0.0,YES,NO,NO,NA,NA,0.0,0.0,37.0,0.0,75.0,0.0,35117.0,35229,0.0,0.0,0.0
94,4/13/2010 12:25 PM,EXPLORER PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.90083,-94.00556,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.1,0.1,0.0,NO,NO,NO,NA,NA,,0.0,9.0,0.0,0.0,30008.0,72952.0,102969,0.0,0.0,0.0
95,4/14/2010 11:30 AM,EXXONMOBIL PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.47413,-94.7185,CORROSION,INTERNAL,0.84,0.84,0.0,NO,NO,NO,NA,NA,0.0,0.0,86.0,0.0,5000.0,0.0,0.0,5086,0.0,0.0,0.0
96,4/15/2010 8:25 PM,VALERO TERMINALING AND DISTRIBUTION COMPANY,ONSHORE,TANK,CRUDE OIL,None,29.99763,-94.07668,CORROSION,INTERNAL,15.0,15.0,0.0,NO,NO,YES,4/15/2010 20:25,4/15/2010 23:50,0.0,0.0,0.0,0.0,20000.0,0.0,300.0,20300,0.0,0.0,12300.0
97,4/16/2010 8:14 AM,"TE PRODUCTS PIPELINE COMPANY, LLC",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),36.5746,-90.1886,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.98,0.98,0.0,NO,NO,NO,NA,NA,,5000.0,0.0,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0
98,4/16/2010 9:35 AM,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,28.279502,-97.29544,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,NO,NO,NA,,,,0.0,9.0,0.0,0.0,2500.0,0.0,2509,0.0,0.0,
99,4/17/2010 7:00 PM,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,None,47.31006,-93.73207,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,5.0,4.0,1.0,NO,NO,YES,4/17/2010 19:00,4/18/2010 19:10,0.0,550000.0,350.0,20000.0,180000.0,216000.0,0.0,966350,0.0,0.0,87000.0
100,4/20/2010 2:56 PM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),44.000221,-93.782668,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,25.0,25.0,0.0,NO,NO,YES,4/20/2010 14:56,4/21/2010 12:52,,6500.0,675.0,500.0,75000.0,60000.0,0.0,142675,0.0,0.0,78960.0
101,4/23/2010 4:32 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NATURAL GASOLINE,38.98742,-97.4042,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1669.0,10.0,1659.0,NO,NO,YES,4/23/2010 16:39,4/29/2010 18:00,3.0,170034.0,129618.0,2460.0,110000.0,163297.0,0.0,575409,420.0,0.0,523260.0
102,4/24/2010 7:30 PM,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),30.70863,-91.27566,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,13.0,13.0,0.0,NO,NO,NO,NA,NA,0.0,0.0,1149.0,0.0,46135.0,0.0,0.0,47284,0.0,0.0,0.0
103,4/25/2010 9:00 AM,MARATHON PIPE LINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,41.80708,-83.60071,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,91.0,79.0,12.0,NO,NO,YES,4/25/2010 9:03,4/25/2010 21:06,0.0,0.0,7018.0,0.0,171265.0,925684.0,0.0,1103967,180.0,0.0,43380.0
104,4/26/2010 9:15 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.88188,-94.74432,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.25,0.75,NO,NO,NO,NA,NA,0.0,10.0,100.0,0.0,1000.0,12000.0,0.0,13110,0.0,0.0,0.0
105,4/26/2010 10:18 AM,CHEVRON PIPE LINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",42.51862,-114.27034,CORROSION,EXTERNAL,22.0,21.0,1.0,NO,NO,YES,4/26/2010 10:20,4/27/2010 18:30,0.0,38199.0,2772.0,0.0,15060.0,36825.0,0.0,92856,120.0,0.0,115800.0
106,4/26/2010 10:35 AM,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,38.47623,-97.72254,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,0.0,2.0,NO,NO,YES,4/26/2010 10:35,4/26/2010 14:54,,10000.0,153.0,2500.0,13000.0,92000.0,0.0,117653,0.0,0.0,15540.0
107,4/26/2010 12:00 PM,COLONIAL PIPELINE CO,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),33.85651,-84.62941,CORROSION,EXTERNAL,3.0,3.0,0.0,NO,NO,NO,NA,NA,,0.0,380.0,0.0,0.0,28500.0,0.0,28880,0.0,0.0,0.0
108,4/27/2010 2:00 PM,HOUSTON REFINING LP.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.7169,-95.2364,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.25,0.15,0.1,NO,NO,YES,4/27/2010 16:00,5/1/2010 2:00,,5754.0,25.0,0.0,0.0,72409.0,0.0,78188,7200.0,0.0,295200.0
109,4/28/2010 12:00 PM,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.7268,-95.141,CORROSION,INTERNAL,0.6,0.0,0.6,NO,NO,NO,NA,NA,0.0,0.0,75.0,0.0,4500.0,0.0,0.0,4575,0.0,0.0,0.0
110,4/28/2010 12:55 PM,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,42.45589,-95.32798,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.36,0.0,0.36,NO,NO,NO,NA,NA,,12000.0,30.0,5000.0,0.0,15000.0,0.0,32030,0.0,0.0,0.0
111,4/29/2010 9:55 AM,ONEOK NGL PIPELINE LP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ISO BUTANE,37.81654,-97.02048,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,770.0,0.0,770.0,NO,NO,YES,4/29/2010 9:55,5/1/2010 14:26,0.0,43500.0,50127.0,0.0,0.0,0.0,0.0,93627,0.0,0.0,189060.0
112,4/29/2010 5:20 PM,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),40.6054,-74.2383,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.71,0.0,NO,NO,NO,NA,NA,0.0,0.0,0.0,0.0,2007.0,21600.0,0.0,23607,0.0,0.0,0.0
113,4/30/2010 7:00 AM,"TE PRODUCTS PIPELINE COMPANY, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.91232,-94.01006,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,0.95,0.05,NO,NO,NO,NA,NA,,0.0,0.0,0.0,0.0,0.0,1800.0,1800,0.0,0.0,0.0
114,5/4/2010 10:10 PM,EXXONMOBIL OIL CORP - WEST COAST,ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.735001,-118.27167,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,2.0,0.0,NO,NO,NO,NA,NA,0.0,0.0,130.0,0.0,13245.0,0.0,5000.0,18375,0.0,0.0,0.0
115,5/7/2010 1:00 PM,CALNEV PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",36.253344,-115.045311,CORROSION,EXTERNAL,5.75,5.75,0.0,NO,NO,NO,NA,NA,0.0,14000.0,518.0,0.0,0.0,25000.0,0.0,39518,0.0,0.0,0.0
116,5/10/2010 8:00 AM,TESORO - HIGH PLAINS PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,None,48.39475,-102.9138,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,40.0,40.0,0.0,NO,NO,YES,5/10/2010 8:00,5/10/2010 14:00,0.0,100.0,0.0,0.0,0.0,5000.0,0.0,5100,0.0,0.0,21600.0
117,5/10/2010 6:00 PM,"TEPPCO CRUDE PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,None,32.611,-103.0763,CORROSION,EXTERNAL,2.0,0.48,1.52,NO,NO,NO,NA,NA,,30000.0,100.0,1000.0,,20000.0,,51100,0.0,0.0,0.0
118,5/12/2010 10:10 AM,KINDER MORGAN CO2 CO. LP,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),None,32.47042,-102.46394,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.53,0.0,0.53,NO,NO,NO,NA,NA,0.0,0.0,23.0,0.0,0.0,0.0,800.0,823,0.0,0.0,0.0
119,5/16/2010 12:00 AM,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,31.42962,-102.380665,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,9.0,9.0,0.0,NO,NO,YES,5/16/2010 7:40,5/16/2010 10:00,0.0,0.0,425.0,0.0,700.0,10000.0,250.0,11375,27600.0,0.0,8400.0
120,5/16/2010 2:30 AM,"SHELL PIPELINE CO., L.P.",ONSHORE,TANK,CRUDE OIL,None,30.0119001,-90.8508001,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,125.0,125.0,0.0,NO,NO,NO,NA,NA,,679337.0,0.0,0.0,700000.0,0.0,500000.0,1879337,0.0,0.0,0.0
121,5/16/2010 6:45 AM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.07358,-98.58654,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,2.0,1.0,NO,NO,NA,,,,3500.0,75.0,3500.0,6500.0,8000.0,2000.0,23575,0.0,0.0,
122,5/16/2010 2:50 PM,"TEPPCO CRUDE PIPELINE, LLC",ONSHORE,TANK,CRUDE OIL,None,29.34921,-94.93901,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,13.0,12.0,1.0,NO,NO,NO,NA,NA,,3500.0,72.0,0.0,0.0,190639.0,375.0,194586,0.0,0.0,0.0
123,5/17/2010 7:00 AM,"TEPPCO CRUDE PIPELINE, LLC",ONSHORE,TANK,CRUDE OIL,None,29.3475,-94.94167,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,70.0,69.5,0.5,NO,NO,NO,NA,NA,,1360.0,40.0,0.0,0.0,0.0,0.0,1400,0.0,0.0,0.0
124,5/19/2010 10:00 AM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.48191,-94.83511,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.0,0.0,1.0,NO,NO,NO,NA,NA,,2685.0,67.0,0.0,2000.0,2116.0,0.0,6868,0.0,0.0,0.0
125,5/19/2010 2:08 PM,COLONIAL PIPELINE CO,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.57083,-74.25333,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.38,0.02,0.36,NO,NO,NA,,,,1000.0,50.0,0.0,19000.0,0.0,0.0,20050,0.0,0.0,
126,5/20/2010 10:30 AM,CHEVRON PIPE LINE CO,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),32.56184,-98.350678,CORROSION,EXTERNAL,4.1,0.0,4.1,NO,NO,YES,5/20/2010 10:40,5/23/2010 20:00,0.0,35000.0,20000.0,0.0,15000.0,0.0,0.0,70000,600.0,0.0,292800.0
